geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,subdivision_hasc_code
5140072,en,NA,North America,US,United States,NY,New York,,,Suffern,501,America/New_York,NY
5140164,en,NA,North America,US,United States,NY,New York,,,Summit,532,America/New_York,NY
5140311,en,NA,North America,US,United States,NY,New York,,,Swan Lake,501,America/New_York,NY
5140402,en,NA,North America,US,United States,NY,New York,,,Syosset,501,America/New_York,NY
5140405,en,NA,North America,US,United States,NY,New York,,,Syracuse,555,America/New_York,NY
5140418,en,NA,North America,US,United States,NY,New York,,,Taberg,526,America/New_York,NY
5140511,en,NA,North America,US,United States,NY,New York,,,Tannersville,532,America/New_York,NY
5140532,en,NA,North America,US,United States,NY,New York,,,Tappan,501,America/New_York,NY
5140538,en,NA,North America,US,United States,NY,New York,,,Tarrytown,501,America/New_York,NY
5140773,en,NA,North America,US,United States,NY,New York,,,Thendara,549,America/New_York,NY
5140784,en,NA,North America,US,United States,NY,New York,,,Theresa,549,America/New_York,NY
5140789,en,NA,North America,US,United States,NY,New York,,,Thiells,501,America/New_York,NY
5140868,en,NA,North America,US,United States,NY,New York,,,Thompson Ridge,501,America/New_York,NY
5140895,en,NA,North America,US,United States,NY,New York,,,Thornwood,501,America/New_York,NY
5141002,en,NA,North America,US,United States,NY,New York,,,Ticonderoga,523,America/New_York,NY
5141073,en,NA,North America,US,United States,NY,New York,,,Tivoli,501,America/New_York,NY
5141175,en,NA,North America,US,United States,NY,New York,,,Tonawanda,514,America/New_York,NY
5141329,en,NA,North America,US,United States,NY,New York,,,Treadwell,502,America/New_York,NY
5141366,en,NA,North America,US,United States,NY,New York,,,Tribes Hill,532,America/New_York,NY
5141436,en,NA,North America,US,United States,NY,New York,,,Troupsburg,565,America/New_York,NY
5141502,en,NA,North America,US,United States,NY,New York,,,Troy,532,America/New_York,NY
5141508,en,NA,North America,US,United States,NY,New York,,,Trumansburg,555,America/New_York,NY
5141516,en,NA,North America,US,United States,NY,New York,,,Truxton,555,America/New_York,NY
5141528,en,NA,North America,US,United States,NY,New York,,,Tuckahoe,501,America/New_York,NY
5141549,en,NA,North America,US,United States,NY,New York,,,Tully,555,America/New_York,NY
5141572,en,NA,North America,US,United States,NY,New York,,,Turin,549,America/New_York,NY
5141580,en,NA,North America,US,United States,NY,New York,,,Tupper Lake,523,America/New_York,NY
5141653,en,NA,North America,US,United States,NY,New York,,,Tuxedo Park,501,America/New_York,NY
5141788,en,NA,North America,US,United States,NY,New York,,,Ulster Park,501,America/New_York,NY
5141796,en,NA,North America,US,United States,NY,New York,,,Unadilla,502,America/New_York,NY
5141912,en,NA,North America,US,United States,NY,New York,,,Union Springs,555,America/New_York,NY
5141927,en,NA,North America,US,United States,NY,New York,,,Uniondale,501,America/New_York,NY
5141934,en,NA,North America,US,United States,NY,New York,,,Unionville,501,America/New_York,NY
5142042,en,NA,North America,US,United States,NY,New York,,,Upton,501,America/New_York,NY
5142056,en,NA,North America,US,United States,NY,New York,,,Utica,526,America/New_York,NY
5142075,en,NA,North America,US,United States,NY,New York,,,Valatie,532,America/New_York,NY
5142090,en,NA,North America,US,United States,NY,New York,,,Valhalla,501,America/New_York,NY
5142101,en,NA,North America,US,United States,NY,New York,,,Valley Cottage,501,America/New_York,NY
5142103,en,NA,North America,US,United States,NY,New York,,,Valley Falls,532,America/New_York,NY
5142109,en,NA,North America,US,United States,NY,New York,,,Valley Stream,501,America/New_York,NY
5142164,en,NA,North America,US,United States,NY,New York,,,Van Etten,565,America/New_York,NY
5142234,en,NA,North America,US,United States,NY,New York,,,Varysburg,514,America/New_York,NY
5142269,en,NA,North America,US,United States,NY,New York,,,Vernon,555,America/New_York,NY
5142270,en,NA,North America,US,United States,NY,New York,,,Vernon Center,526,America/New_York,NY
5142292,en,NA,North America,US,United States,NY,New York,,,Versailles,514,America/New_York,NY
5142296,en,NA,North America,US,United States,NY,New York,,,Vestal,502,America/New_York,NY
5142315,en,NA,North America,US,United States,NY,New York,,,Victor,538,America/New_York,NY
5142333,en,NA,North America,US,United States,NY,New York,,,Verona,555,America/New_York,NY
5142415,en,NA,North America,US,United States,NY,New York,,,Voorheesville,532,America/New_York,NY
5143010,en,NA,North America,US,United States,NY,New York,,,Waccabuc,501,America/New_York,NY
5143022,en,NA,North America,US,United States,NY,New York,,,Wading River,501,America/New_York,NY
5143046,en,NA,North America,US,United States,NY,New York,,,Wainscott,501,America/New_York,NY
5143066,en,NA,North America,US,United States,NY,New York,,,Walden,501,America/New_York,NY
5143116,en,NA,North America,US,United States,NY,New York,,,Wallkill,501,America/New_York,NY
5143156,en,NA,North America,US,United States,NY,New York,,,Walton,502,America/New_York,NY
5143174,en,NA,North America,US,United States,NY,New York,,,Walworth,538,America/New_York,NY
5143198,en,NA,North America,US,United States,NY,New York,,,Wantagh,501,America/New_York,NY
5143211,en,NA,North America,US,United States,NY,New York,,,Wappingers Falls,501,America/New_York,NY
5143259,en,NA,North America,US,United States,NY,New York,,,Warners,555,America/New_York,NY
5143260,en,NA,North America,US,United States,NY,New York,,,Warnerville,532,America/New_York,NY
5143279,en,NA,North America,US,United States,NY,New York,,,Warrensburg,532,America/New_York,NY
5143282,en,NA,North America,US,United States,NY,New York,,,Warsaw,514,America/New_York,NY
5143285,en,NA,North America,US,United States,NY,New York,,,Warwick,501,America/New_York,NY
5143344,en,NA,North America,US,United States,NY,New York,,,Washingtonville,501,America/New_York,NY
5143349,en,NA,North America,US,United States,NY,New York,,,Wassaic,501,America/New_York,NY
5143370,en,NA,North America,US,United States,NY,New York,,,Waterford,532,America/New_York,NY
5143380,en,NA,North America,US,United States,NY,New York,,,Waterloo,555,America/New_York,NY
5143386,en,NA,North America,US,United States,NY,New York,,,Water Mill,501,America/New_York,NY
5143396,en,NA,North America,US,United States,NY,New York,,,Watertown,549,America/New_York,NY
5143405,en,NA,North America,US,United States,NY,New York,,,Waterville,526,America/New_York,NY
5143419,en,NA,North America,US,United States,NY,New York,,,Watkins Glen,565,America/New_York,NY
5143435,en,NA,North America,US,United States,NY,New York,,,Waverly,502,America/New_York,NY
5143443,en,NA,North America,US,United States,NY,New York,,,Wawarsing,501,America/New_York,NY
5143495,en,NA,North America,US,United States,NY,New York,,,Webster,538,America/New_York,NY
5143527,en,NA,North America,US,United States,NY,New York,,,Weedsport,555,America/New_York,NY
5143586,en,NA,North America,US,United States,NY,New York,,,Wellsville,514,America/New_York,NY
5143630,en,NA,North America,US,United States,NY,New York,,,West Babylon,501,America/New_York,NY
5143745,en,NA,North America,US,United States,NY,New York,,,West Chazy,523,America/New_York,NY
5143760,en,NA,North America,US,United States,NY,New York,,,West Coxsackie,532,America/New_York,NY
5143807,en,NA,North America,US,United States,NY,New York,,,West Fulton,532,America/New_York,NY
5143830,en,NA,North America,US,United States,NY,New York,,,West Haverstraw,501,America/New_York,NY
5143832,en,NA,North America,US,United States,NY,New York,,,West Hempstead,501,America/New_York,NY
5143834,en,NA,North America,US,United States,NY,New York,,,West Henrietta,538,America/New_York,NY
5143862,en,NA,North America,US,United States,NY,New York,,,West Hurley,501,America/New_York,NY
5143866,en,NA,North America,US,United States,NY,New York,,,West Islip,501,America/New_York,NY
5143879,en,NA,North America,US,United States,NY,New York,,,West Kill,532,America/New_York,NY
5143893,en,NA,North America,US,United States,NY,New York,,,West Leyden,526,America/New_York,NY
5143915,en,NA,North America,US,United States,NY,New York,,,West Monroe,555,America/New_York,NY
5143946,en,NA,North America,US,United States,NY,New York,,,West Nyack,501,America/New_York,NY
5143966,en,NA,North America,US,United States,NY,New York,,,West Point,501,America/New_York,NY
5143992,en,NA,North America,US,United States,NY,New York,,,West Seneca,514,America/New_York,NY
5143999,en,NA,North America,US,United States,NY,New York,,,West Shokan,501,America/New_York,NY
5144027,en,NA,North America,US,United States,NY,New York,,,West Valley,514,America/New_York,NY
5144034,en,NA,North America,US,United States,NY,New York,,,West Winfield,526,America/New_York,NY
5144038,en,NA,North America,US,United States,NY,New York,,,Westbrookville,501,America/New_York,NY
5144040,en,NA,North America,US,United States,NY,New York,,,Westbury,501,America/New_York,NY
5144083,en,NA,North America,US,United States,NY,New York,,,Westfield,514,America/New_York,NY
5144087,en,NA,North America,US,United States,NY,New York,,,Westford,502,America/New_York,NY
5144089,en,NA,North America,US,United States,NY,New York,,,Westhampton,501,America/New_York,NY
5144090,en,NA,North America,US,United States,NY,New York,,,Westhampton Beach,501,America/New_York,NY
5144103,en,NA,North America,US,United States,NY,New York,,,Westmoreland,555,America/New_York,NY
5144121,en,NA,North America,US,United States,NY,New York,,,Westtown,501,America/New_York,NY
5144140,en,NA,North America,US,United States,NY,New York,,,Westport,523,America/New_York,NY
5144145,en,NA,North America,US,United States,NY,New York,,,Wevertown,532,America/New_York,NY
5144322,en,NA,North America,US,United States,NY,New York,,,White Lake,501,America/New_York,NY
5144336,en,NA,North America,US,United States,NY,New York,,,White Plains,501,America/New_York,NY
5144375,en,NA,North America,US,United States,NY,New York,,,Whitehall,532,America/New_York,NY
5144396,en,NA,North America,US,United States,NY,New York,,,Whitesboro,526,America/New_York,NY
5144404,en,NA,North America,US,United States,NY,New York,,,Whitesville,514,America/New_York,NY
5144429,en,NA,North America,US,United States,NY,New York,,,Whitney Point,502,America/New_York,NY
5144545,en,NA,North America,US,United States,NY,New York,,,Willet,502,America/New_York,NY
5144583,en,NA,North America,US,United States,NY,New York,,,Williamson,538,America/New_York,NY
5144586,en,NA,North America,US,United States,NY,New York,,,Williamstown,555,America/New_York,NY
5144588,en,NA,North America,US,United States,NY,New York,,,Williamsville,514,America/New_York,NY
5144606,en,NA,North America,US,United States,NY,New York,,,Williston Park,501,America/New_York,NY
5144668,en,NA,North America,US,United States,NY,New York,,,Willsboro,523,America/New_York,NY
5144682,en,NA,North America,US,United States,NY,New York,,,Wilmington,523,America/New_York,NY
5144698,en,NA,North America,US,United States,NY,New York,,,Wilson,514,America/New_York,NY
5144768,en,NA,North America,US,United States,NY,New York,,,Windham,532,America/New_York,NY
5144781,en,NA,North America,US,United States,NY,New York,,,Windsor,502,America/New_York,NY
5144801,en,NA,North America,US,United States,NY,New York,,,Wingdale,501,America/New_York,NY
5144830,en,NA,North America,US,United States,NY,New York,,,Winthrop,549,America/New_York,NY
5144861,en,NA,North America,US,United States,NY,New York,,,Wolcott,538,America/New_York,NY
5144944,en,NA,North America,US,United States,NY,New York,,,Woodbourne,501,America/New_York,NY
5144947,en,NA,North America,US,United States,NY,New York,,,Woodbury,501,America/New_York,NY
5144975,en,NA,North America,US,United States,NY,New York,,,Woodhaven,501,America/New_York,NY
5144977,en,NA,North America,US,United States,NY,New York,,,Woodhull,565,America/New_York,NY
5145028,en,NA,North America,US,United States,NY,New York,,,Woodmere,501,America/New_York,NY
5145033,en,NA,North America,US,United States,NY,New York,,,Woodridge,501,America/New_York,NY
5145067,en,NA,North America,US,United States,NY,New York,,,Woodside,501,America/New_York,NY
5145072,en,NA,North America,US,United States,NY,New York,,,Woodstock,501,America/New_York,NY
5145094,en,NA,North America,US,United States,NY,New York,,,Worcester,526,America/New_York,NY
5145131,en,NA,North America,US,United States,NY,New York,,,Wurtsboro,501,America/New_York,NY
5145135,en,NA,North America,US,United States,NY,New York,,,Wyandanch,501,America/New_York,NY
5145157,en,NA,North America,US,United States,NY,New York,,,Wynantskill,532,America/New_York,NY
5145161,en,NA,North America,US,United States,NY,New York,,,Wyoming,514,America/New_York,NY
5145197,en,NA,North America,US,United States,NY,New York,,,Yaphank,501,America/New_York,NY
5145215,en,NA,North America,US,United States,NY,New York,,,Yonkers,501,America/New_York,NY
5145241,en,NA,North America,US,United States,NY,New York,,,York,555,America/New_York,NY
5145250,en,NA,North America,US,United States,NY,New York,,,Yorkshire,514,America/New_York,NY
5145253,en,NA,North America,US,United States,NY,New York,,,Yorktown Heights,501,America/New_York,NY
5145257,en,NA,North America,US,United States,NY,New York,,,Yorkville,526,America/New_York,NY
5145282,en,NA,North America,US,United States,NY,New York,,,Youngstown,514,America/New_York,NY
5145374,en,NA,North America,US,United States,OH,Ohio,,,Ada,535,America/New_York,OH
5145423,en,NA,North America,US,United States,OH,Ohio,,,Adena,554,America/New_York,OH
5145476,en,NA,North America,US,United States,OH,Ohio,,,Akron,510,America/New_York,OH
5145537,en,NA,North America,US,United States,OH,Ohio,,,Alexandria,535,America/New_York,OH
5145547,en,NA,North America,US,United States,OH,Ohio,,,Alger,535,America/New_York,OH
5145607,en,NA,North America,US,United States,OH,Ohio,,,Alliance,510,America/New_York,OH
5145663,en,NA,North America,US,United States,OH,Ohio,,,Alvordton,547,America/New_York,OH
5145695,en,NA,North America,US,United States,OH,Ohio,,,Amherst,510,America/New_York,OH
5145733,en,NA,North America,US,United States,OH,Ohio,,,Amsterdam,554,America/New_York,OH
5145770,en,NA,North America,US,United States,OH,Ohio,,,Andover,510,America/New_York,OH
5145788,en,NA,North America,US,United States,OH,Ohio,,,Anna,542,America/New_York,OH
5145848,en,NA,North America,US,United States,OH,Ohio,,,Antwerp,509,America/New_York,OH
5145894,en,NA,North America,US,United States,OH,Ohio,,,Apple Creek,510,America/New_York,OH
5145938,en,NA,North America,US,United States,OH,Ohio,,,Archbold,547,America/New_York,OH
5145954,en,NA,North America,US,United States,OH,Ohio,,,Arcadia,547,America/New_York,OH
5145962,en,NA,North America,US,United States,OH,Ohio,,,Arlington,547,America/New_York,OH
5146055,en,NA,North America,US,United States,OH,Ohio,,,Ashland,510,America/New_York,OH
5146080,en,NA,North America,US,United States,OH,Ohio,,,Ashley,535,America/New_York,OH
5146089,en,NA,North America,US,United States,OH,Ohio,,,Ashtabula,510,America/New_York,OH
5146149,en,NA,North America,US,United States,OH,Ohio,,,Atwater,510,America/New_York,OH
5146233,en,NA,North America,US,United States,OH,Ohio,,,Aurora,510,America/New_York,OH
5146248,en,NA,North America,US,United States,OH,Ohio,,,Austinburg,510,America/New_York,OH
5146277,en,NA,North America,US,United States,OH,Ohio,,,Avon,510,America/New_York,OH
5146286,en,NA,North America,US,United States,OH,Ohio,,,Avon Lake,510,America/New_York,OH
5146491,en,NA,North America,US,United States,OH,Ohio,,,Barberton,510,America/New_York,OH
5146609,en,NA,North America,US,United States,OH,Ohio,,,Bath,510,America/New_York,OH
5146675,en,NA,North America,US,United States,OH,Ohio,,,Bay Village,510,America/New_York,OH
5146697,en,NA,North America,US,United States,OH,Ohio,,,Beach City,510,America/New_York,OH
5146711,en,NA,North America,US,United States,OH,Ohio,,,Beachwood,510,America/New_York,OH
5146831,en,NA,North America,US,United States,OH,Ohio,,,Bedford,510,America/New_York,OH
5146840,en,NA,North America,US,United States,OH,Ohio,,,Bedford Heights,510,America/New_York,OH
5146946,en,NA,North America,US,United States,OH,Ohio,,,Bellaire,554,America/New_York,OH
5146955,en,NA,North America,US,United States,OH,Ohio,,,Belle Center,542,America/New_York,OH
5146965,en,NA,North America,US,United States,OH,Ohio,,,Bellefontaine,542,America/New_York,OH
5146978,en,NA,North America,US,United States,OH,Ohio,,,Bellevue,510,America/New_York,OH
5147011,en,NA,North America,US,United States,OH,Ohio,,,Belmont,554,America/New_York,OH
5147037,en,NA,North America,US,United States,OH,Ohio,,,Beloit,536,America/New_York,OH
5147057,en,NA,North America,US,United States,OH,Ohio,,,Bellville,510,America/New_York,OH
5147097,en,NA,North America,US,United States,OH,Ohio,,,Berea,510,America/New_York,OH
5147118,en,NA,North America,US,United States,OH,Ohio,,,Bergholz,554,America/New_York,OH
5147140,en,NA,North America,US,United States,OH,Ohio,,,Berlin Heights,510,America/New_York,OH
5147302,en,NA,North America,US,United States,OH,Ohio,,,Bethesda,554,America/New_York,OH
5147437,en,NA,North America,US,United States,OH,Ohio,,,Big Prairie,535,America/New_York,OH
5147682,en,NA,North America,US,United States,OH,Ohio,,,Bloomdale,547,America/New_York,OH
5147707,en,NA,North America,US,United States,OH,Ohio,,,Bloomingdale,554,America/New_York,OH
5147766,en,NA,North America,US,United States,OH,Ohio,,,Bluffton,558,America/New_York,OH
5147784,en,NA,North America,US,United States,OH,Ohio,,,Boardman,536,America/New_York,OH
5147844,en,NA,North America,US,United States,OH,Ohio,,,Bolivar,510,America/New_York,OH
5147924,en,NA,North America,US,United States,OH,Ohio,,,Botkins,542,America/New_York,OH
5147968,en,NA,North America,US,United States,OH,Ohio,,,Bowling Green,547,America/New_York,OH
5148028,en,NA,North America,US,United States,OH,Ohio,,,Bradford,542,America/New_York,OH
5148046,en,NA,North America,US,United States,OH,Ohio,,,Bradner,547,America/New_York,OH
5148115,en,NA,North America,US,United States,OH,Ohio,,,Brecksville,510,America/New_York,OH
5148192,en,NA,North America,US,United States,OH,Ohio,,,Bridgeport,554,America/New_York,OH
5148252,en,NA,North America,US,United States,OH,Ohio,,,Bristolville,536,America/New_York,OH
5148273,en,NA,North America,US,United States,OH,Ohio,,,Broadview Heights,510,America/New_York,OH
5148330,en,NA,North America,US,United States,OH,Ohio,,,Brookfield,536,America/New_York,OH
5148480,en,NA,North America,US,United States,OH,Ohio,,,Brunswick,510,America/New_York,OH
5148533,en,NA,North America,US,United States,OH,Ohio,,,Bryan,547,America/New_York,OH
5148635,en,NA,North America,US,United States,OH,Ohio,,,Bucyrus,535,America/New_York,OH
5148724,en,NA,North America,US,United States,OH,Ohio,,,Burghill,536,America/New_York,OH
5148773,en,NA,North America,US,United States,OH,Ohio,,,Burton,510,America/New_York,OH
5148799,en,NA,North America,US,United States,OH,Ohio,,,Butler,535,America/New_York,OH
5148848,en,NA,North America,US,United States,OH,Ohio,,,Cable,535,America/New_York,OH
5148855,en,NA,North America,US,United States,OH,Ohio,,,Cadiz,554,America/New_York,OH
5148892,en,NA,North America,US,United States,OH,Ohio,,,Caledonia,535,America/New_York,OH
5149007,en,NA,North America,US,United States,OH,Ohio,,,Cambridge,554,America/New_York,OH
5149149,en,NA,North America,US,United States,OH,Ohio,,,Campbell,536,America/New_York,OH
5149188,en,NA,North America,US,United States,OH,Ohio,,,Canal Fulton,510,America/New_York,OH
5149205,en,NA,North America,US,United States,OH,Ohio,,,Canfield,536,America/New_York,OH
5149222,en,NA,North America,US,United States,OH,Ohio,,,Canton,510,America/New_York,OH
5149253,en,NA,North America,US,United States,OH,Ohio,,,Cardington,535,America/New_York,OH
5149257,en,NA,North America,US,United States,OH,Ohio,,,Carey,547,America/New_York,OH
5149327,en,NA,North America,US,United States,OH,Ohio,,,Carrollton,510,America/New_York,OH
5149390,en,NA,North America,US,United States,OH,Ohio,,,Casstown,542,America/New_York,OH
5149493,en,NA,North America,US,United States,OH,Ohio,,,Celina,542,America/New_York,OH
5149595,en,NA,North America,US,United States,OH,Ohio,,,Centerburg,535,America/New_York,OH
5149720,en,NA,North America,US,United States,OH,Ohio,,,Chagrin Falls,510,America/New_York,OH
5149818,en,NA,North America,US,United States,OH,Ohio,,,Chardon,510,America/New_York,OH
5149937,en,NA,North America,US,United States,OH,Ohio,,,Chesterland,510,America/New_York,OH
5149940,en,NA,North America,US,United States,OH,Ohio,,,Chesterville,535,America/New_York,OH
5150016,en,NA,North America,US,United States,OH,Ohio,,,Chippewa Lake,510,America/New_York,OH
5150529,en,NA,North America,US,United States,OH,Ohio,,,Cleveland,510,America/New_York,OH
5150600,en,NA,North America,US,United States,OH,Ohio,,,Clinton,510,America/New_York,OH
5150635,en,NA,North America,US,United States,OH,Ohio,,,Cloverdale,509,America/New_York,OH
5150651,en,NA,North America,US,United States,OH,Ohio,,,Clyde,547,America/New_York,OH
5150725,en,NA,North America,US,United States,OH,Ohio,,,Coldwater,542,America/New_York,OH
5150783,en,NA,North America,US,United States,OH,Ohio,,,Collins,510,America/New_York,OH
5150843,en,NA,North America,US,United States,OH,Ohio,,,Columbia Station,510,America/New_York,OH
5150851,en,NA,North America,US,United States,OH,Ohio,,,Columbiana,536,America/New_York,OH
5150868,en,NA,North America,US,United States,OH,Ohio,,,Columbus Grove,547,America/New_York,OH
5150927,en,NA,North America,US,United States,OH,Ohio,,,Concord,510,America/New_York,OH
5150986,en,NA,North America,US,United States,OH,Ohio,,,Conneaut,510,America/New_York,OH
5151012,en,NA,North America,US,United States,OH,Ohio,,,Conover,542,America/New_York,OH
5151057,en,NA,North America,US,United States,OH,Ohio,,,Continental,547,America/New_York,OH
5151070,en,NA,North America,US,United States,OH,Ohio,,,Convoy,509,America/New_York,OH
5151174,en,NA,North America,US,United States,OH,Ohio,,,Cortland,536,America/New_York,OH
5151186,en,NA,North America,US,United States,OH,Ohio,,,Coshocton,535,America/New_York,OH
5151278,en,NA,North America,US,United States,OH,Ohio,,,Covington,542,America/New_York,OH
5151406,en,NA,North America,US,United States,OH,Ohio,,,Crestline,535,America/New_York,OH
5151415,en,NA,North America,US,United States,OH,Ohio,,,Creston,510,America/New_York,OH
5151509,en,NA,North America,US,United States,OH,Ohio,,,Croton,535,America/New_York,OH
5151587,en,NA,North America,US,United States,OH,Ohio,,,Curtice,547,America/New_York,OH
5151597,en,NA,North America,US,United States,OH,Ohio,,,Custar,547,America/New_York,OH
5151613,en,NA,North America,US,United States,OH,Ohio,,,Cuyahoga Falls,510,America/New_York,OH
5151660,en,NA,North America,US,United States,OH,Ohio,,,Dalton,510,America/New_York,OH
5151688,en,NA,North America,US,United States,OH,Ohio,,,Danville,535,America/New_York,OH
5151775,en,NA,North America,US,United States,OH,Ohio,,,De Graff,542,America/New_York,OH
5151861,en,NA,North America,US,United States,OH,Ohio,,,Defiance,547,America/New_York,OH
5151891,en,NA,North America,US,United States,OH,Ohio,,,Delaware,535,America/New_York,OH
5151934,en,NA,North America,US,United States,OH,Ohio,,,Dellroy,510,America/New_York,OH
5151941,en,NA,North America,US,United States,OH,Ohio,,,Delphos,558,America/New_York,OH
5151948,en,NA,North America,US,United States,OH,Ohio,,,Delta,547,America/New_York,OH
5151993,en,NA,North America,US,United States,OH,Ohio,,,Dennison,510,America/New_York,OH
5152017,en,NA,North America,US,United States,OH,Ohio,,,Deshler,547,America/New_York,OH
5152058,en,NA,North America,US,United States,OH,Ohio,,,Diamond,510,America/New_York,OH
5152098,en,NA,North America,US,United States,OH,Ohio,,,Dillonvale,554,America/New_York,OH
5152243,en,NA,North America,US,United States,OH,Ohio,,,Dover,510,America/New_York,OH
5152278,en,NA,North America,US,United States,OH,Ohio,,,Doylestown,510,America/New_York,OH
5152291,en,NA,North America,US,United States,OH,Ohio,,,Dresden,596,America/New_York,OH
5152333,en,NA,North America,US,United States,OH,Ohio,,,Dublin,535,America/New_York,OH
5152393,en,NA,North America,US,United States,OH,Ohio,,,Dundee,510,America/New_York,OH
5152413,en,NA,North America,US,United States,OH,Ohio,,,Dunkirk,535,America/New_York,OH
5152579,en,NA,North America,US,United States,OH,Ohio,,,East Canton,510,America/New_York,OH
5152698,en,NA,North America,US,United States,OH,Ohio,,,East Liberty,542,America/New_York,OH
5152709,en,NA,North America,US,United States,OH,Ohio,,,East Liverpool,536,America/New_York,OH
5152780,en,NA,North America,US,United States,OH,Ohio,,,East Sparta,510,America/New_York,OH
5152794,en,NA,North America,US,United States,OH,Ohio,,,East Palestine,536,America/New_York,OH
5152833,en,NA,North America,US,United States,OH,Ohio,,,Eastlake,510,America/New_York,OH
5152935,en,NA,North America,US,United States,OH,Ohio,,,Edgerton,547,America/New_York,OH
5152966,en,NA,North America,US,United States,OH,Ohio,,,Edison,535,America/New_York,OH
5152986,en,NA,North America,US,United States,OH,Ohio,,,Edon,547,America/New_York,OH
5153177,en,NA,North America,US,United States,OH,Ohio,,,Elmore,547,America/New_York,OH
5153207,en,NA,North America,US,United States,OH,Ohio,,,Elyria,510,America/New_York,OH
5153420,en,NA,North America,US,United States,OH,Ohio,,,Euclid,510,America/New_York,OH
5153592,en,NA,North America,US,United States,OH,Ohio,,,Fairlawn,510,America/New_York,OH
5153795,en,NA,North America,US,United States,OH,Ohio,,,Farmdale,536,America/New_York,OH
5153839,en,NA,North America,US,United States,OH,Ohio,,,Fayette,547,America/New_York,OH
5153924,en,NA,North America,US,United States,OH,Ohio,,,Findlay,547,America/New_York,OH
5154687,en,NA,North America,US,United States,OH,Ohio,,,Fletcher,542,America/New_York,OH
5154730,en,NA,North America,US,United States,OH,Ohio,,,Flushing,554,America/New_York,OH
5154770,en,NA,North America,US,United States,OH,Ohio,,,Forest,535,America/New_York,OH
5154851,en,NA,North America,US,United States,OH,Ohio,,,Fort Jennings,547,America/New_York,OH
5154859,en,NA,North America,US,United States,OH,Ohio,,,Fort Loramie,542,America/New_York,OH
5154873,en,NA,North America,US,United States,OH,Ohio,,,Fort Recovery,542,America/New_York,OH
5154905,en,NA,North America,US,United States,OH,Ohio,,,Fostoria,547,America/New_York,OH
5154995,en,NA,North America,US,United States,OH,Ohio,,,Fowler,536,America/New_York,OH
5155125,en,NA,North America,US,United States,OH,Ohio,,,Frazeysburg,596,America/New_York,OH
5155134,en,NA,North America,US,United States,OH,Ohio,,,Fredericksburg,510,America/New_York,OH
5155139,en,NA,North America,US,United States,OH,Ohio,,,Fredericktown,535,America/New_York,OH
5155195,en,NA,North America,US,United States,OH,Ohio,,,Freeport,554,America/New_York,OH
5155207,en,NA,North America,US,United States,OH,Ohio,,,Fremont,547,America/New_York,OH
5155229,en,NA,North America,US,United States,OH,Ohio,,,Fresno,535,America/New_York,OH
5155393,en,NA,North America,US,United States,OH,Ohio,,,Gahanna,535,America/New_York,OH
5155405,en,NA,North America,US,United States,OH,Ohio,,,Galena,535,America/New_York,OH
5155414,en,NA,North America,US,United States,OH,Ohio,,,Galion,535,America/New_York,OH
5155438,en,NA,North America,US,United States,OH,Ohio,,,Gambier,535,America/New_York,OH
5155499,en,NA,North America,US,United States,OH,Ohio,,,Garfield Heights,510,America/New_York,OH
5155529,en,NA,North America,US,United States,OH,Ohio,,,Garrettsville,510,America/New_York,OH
5155572,en,NA,North America,US,United States,OH,Ohio,,,Geneva,510,America/New_York,OH
5155687,en,NA,North America,US,United States,OH,Ohio,,,Gettysburg,542,America/New_York,OH
5155710,en,NA,North America,US,United States,OH,Ohio,,,Gibsonburg,547,America/New_York,OH
5155755,en,NA,North America,US,United States,OH,Ohio,,,Girard,536,America/New_York,OH
5155897,en,NA,North America,US,United States,OH,Ohio,,,Gnadenhutten,510,America/New_York,OH
5156170,en,NA,North America,US,United States,OH,Ohio,,,Grafton,510,America/New_York,OH
5156211,en,NA,North America,US,United States,OH,Ohio,,,Grand Rapids,547,America/New_York,OH
5156219,en,NA,North America,US,United States,OH,Ohio,,,Grand River,510,America/New_York,OH
5156270,en,NA,North America,US,United States,OH,Ohio,,,Granville,535,America/New_York,OH
5156322,en,NA,North America,US,United States,OH,Ohio,,,Graytown,547,America/New_York,OH
5156409,en,NA,North America,US,United States,OH,Ohio,,,Green Springs,547,America/New_York,OH
5156493,en,NA,North America,US,United States,OH,Ohio,,,Greenville,542,America/New_York,OH
5156513,en,NA,North America,US,United States,OH,Ohio,,,Greenwich,510,America/New_York,OH
5156756,en,NA,North America,US,United States,OH,Ohio,,,Hammondsville,554,America/New_York,OH
5156946,en,NA,North America,US,United States,OH,Ohio,,,Harpster,535,America/New_York,OH
5157006,en,NA,North America,US,United States,OH,Ohio,,,Harrod,558,America/New_York,OH
5157064,en,NA,North America,US,United States,OH,Ohio,,,Hartville,510,America/New_York,OH
5157130,en,NA,North America,US,United States,OH,Ohio,,,Haviland,509,America/New_York,OH
5157262,en,NA,North America,US,United States,OH,Ohio,,,Heath,535,America/New_York,OH
5157285,en,NA,North America,US,United States,OH,Ohio,,,Helena,547,America/New_York,OH
5157449,en,NA,North America,US,United States,OH,Ohio,,,Hicksville,547,America/New_York,OH
5157588,en,NA,North America,US,United States,OH,Ohio,,,Hilliard,535,America/New_York,OH
